population_lsa,geocode,interlibrary_relation_code,legal_basis_code,admin_structure_code,fscs_definition_code,overdue_policy,beac_code,geo_type,locale_code,metro,county_population,num_central_lib,num_lib_branches,num_bookmobiles,visits_per_capita,visits_per_capita_binary,print_volumes_pc,ebook_volumes_pc,audio_physical_pc,audio_digital_pc,video_physical_pc,video_digital_pc,total_e_collection_pc,tot_physical_pc,other_physical_pc,mls_librarians_fte_pc,total_staff_fte_pc,other_paid_fte_pc
8866,OTH,ME,LD,MO,Y,Y,03,OTHER,31,N,32904,1,1,0,2.315136476426799,0,3.9134897360703813,57.18023911572298,0.013647642679900745,23.527408075795172,0.44507105797428376,0,0.007556959169862396,4.454319873674712,0.08211143695014662,9.925558312655087e-5,1.9738326189939093e-4,5.808707421610647e-4
6343,OTH,ME,LD,SO,Y,Y,03,OTHER,32,N,32904,1,0,0,1.1720006306164275,0,2.513164117925272,79.92432602869305,0.015450102475169479,32.885700772505125,0.23380104051710546,0,0.011035787482263913,2.784171527668296,0.02175626675074886,1.5765410688948448e-4,1.5765410688948448e-4,2.885070156077566e-4
4520,OTH,ME,LD,MO,Y,Y,03,OTHER,33,1,36070,1,1,0,1.2139380530973451,0,12.086946902654867,22.123893805309734,0.02256637168141593,11.061946902654867,0.27654867256637167,0.2504424778761062,0.014601769911504425,12.386061946902656,0,0,4.424778761061947e-4,6.924778761061947e-4
31762,CO2,ME,LD,SO,Y,N,03,COUNTY,33,1,36070,1,0,0,3.9316793652792645,1,2.0358289780240537,0.1423713871922423,0.0681317297399408,0.026761538945910206,0.11882123291984131,0.012877022857502677,0.0023298280964674767,2.223600528933946,8.185882501101946e-4,3.1484163465776714e-5,6.296832693155343e-5,3.0791511869529624e-4
4077,CD1,ME,LD,SO,Y,Y,03,COUNTY SUBDIVISION,42,N,9897,1,0,0,1.7635516311013,0,2.5616875153298992,124.34633308805495,0.02967868530782438,51.163600686779496,0.2764287466274221,0,0.016188373804267846,2.869757174392936,0.0019622271277900416,0,1.962227127790042e-4,2.207505518763797e-4
19170,CO2,ME,LD,MO,Y,Y,03,COUNTY,41,N,19209,1,1,1,2.846844027125717,0,4.471205007824726,26.689567031820552,0.20359937402190922,10.907668231611893,0.546113719353156,0,0.004121022430881586,5.2444444444444445,0.023526343244653105,4.5905059989567033e-5,3.536776212832551e-4,2.023995826812728e-4
12250,CO1,ME,LD,MO,Y,Y,03,COUNTY,43,1,12106,1,2,0,1.274122448979592,0,3.4906122448979593,41.38448979591837,0.09575510204081633,17.028081632653063,0.35151020408163264,0,0.0060408163265306125,4.076326530612245,0.13844897959183675,7.183673469387755e-5,7.183673469387755e-5,7.551020408163266e-4
8441,OTH,ME,LD,SO,Y,Y,03,OTHER,42,0,25040,1,0,0,0.6315602416775263,0,1.6841606444734036,60.17521620661059,0.1323302926193579,3.50574576471982,0.3821822058997749,0.035540812699917074,0.010899182561307902,2.208861509299846,0.01018836630730956,1.1846937566639024e-4,1.1846937566639024e-4,6.219642222485488e-4
1245,CD1,ME,LD,SO,Y,Y,03,COUNTY SUBDIVISION,42,0,25040,1,0,0,6.097991967871486,1,24.912449799196786,408.43694779116464,0.14136546184738955,169.19518072289156,0.8449799196787149,0,0.05301204819277108,25.90120481927711,0.0024096385542168677,0,8.032128514056225e-4,9.638554216867469e-4
8810,OTH,ME,LD,MO,Y,Y,03,OTHER,41,N,19910,1,3,0,3.6476730987514188,1,11.393643586833145,57.543700340522136,0.2286038592508513,23.676958002270148,1.084449489216799,0,0.009080590238365494,12.72644721906924,0.01975028376844495,1.0215664018161181e-4,8.51305334846765e-4,0.001242905788876277
180136,CO1,ME,LD,MO,Y,N,03,COUNTY,12,0,179810,1,7,0,3.5056956965848025,1,2.6248279078029935,5.3325598436736685,0.29765843584847007,3.553509570546698,0.4834513922813874,0.3426855264910956,6.328551760891771e-4,3.412932451036994,0.006994715104143536,1.8319491939423546e-4,2.2205444775058844e-4,6.439578984767065e-4
117298,CD1,ME,LD,SO,Y,N,03,COUNTY SUBDIVISION,12,0,179810,1,0,0,0.3992992207880782,0,0.7526300533683439,5.69198110794728,0.004049514910740166,1.5422513597844805,0.005643744991389452,0,7.075994475609132e-4,0.7631843680199151,8.610547494415932e-4,3.410117819570666e-5,5.115176729355999e-5,8.84925574178588e-5
41238,OTH,ME,LD,MO,Y,N,03,OTHER,22,0,65867,1,2,0,3.767132256656482,1,2.553324603521024,12.64219894272273,0.27746253455550707,5.5403511324506525,0.4440322033076289,0.02715941607255444,0.001745962461807071,3.3121150395266503,0.03729569814248994,1.4549687181725592e-4,1.6974635045346526e-4,6.547359231776517e-4
22660,CO2,ME,LD,MO,Y,Y,03,COUNTY,31,0,65867,1,3,1,2.2532656663724624,0,6.556266548984995,22.374271844660193,0.1966460723742277,9.206045895851721,0.6688437775816417,0,0.003000882612533098,7.425198587819947,0.003442188879082083,3.971756398940865e-5,7.94351279788173e-5,4.589585172109444e-4
1925,OTH,ME,LD,SO,Y,N,03,OTHER,42,0,33535,1,0,0,2.881038961038961,0,14.507012987012986,263.3558441558442,0.7444155844155844,108.36051948051949,1.4555844155844155,0,0.03428571428571429,16.781298701298702,0.07428571428571429,0,4.6753246753246754e-4,5.714285714285715e-4
30993,CO2,ME,LD,MO,Y,N,03,COUNTY,32,0,33535,1,2,0,4.323685993611461,1,5.5469299519246285,16.47423611783306,0.4787855322169522,6.841351272868067,0.8160552382796116,0,0.0025489626689897717,7.262026909302101,0.4202561868809086,1.5745490917303906e-4,2.1391927209369856e-4,9.889329848675507e-4
4559,CD1,ME,LD,SO,Y,N,03,COUNTY SUBDIVISION,21,0,500598,1,0,0,14.120421144987937,1,17.15836806317175,111.69291511296336,0.19170870805001097,46.39328800175477,1.1669225707391973,0,0.019960517657381004,18.584777363456897,0.06777802149594209,3.8385610879578853e-4,5.768808949330993e-4,0.0016889668787014697
64914,CD2,ME,LD,MO,Y,N,03,COUNTY SUBDIVISION,13,0,500598,1,2,1,2.5039282743321936,0,13.27810641772191,0.09896170317651046,0.2504390424253628,0.0814154111593801,0.24028714915118465,0,0.0013248297747789383,13.769325569214653,4.929599161968142e-4,7.22494377175956e-5,1.733062205379425e-4,3.6109313861416647e-4
77879,CD1,ME,LD,SO,Y,Y,03,COUNTY SUBDIVISION,21,0,500598,1,0,0,1.4830185287433069,0,2.077004070416929,6.52605965664685,0.04784344945363962,2.6858588322911183,0.17570847083295882,0,0.0014509688105907882,2.3008513206384262,2.9532993489901e-4,1.3418251389976757e-4,1.463809242542919e-4,2.9532993489901e-4
251041,OTH,ME,LD,MO,Y,Y,03,OTHER,21,0,500598,1,8,0,2.5621073848494866,0,2.7301396982962944,0.31549029839747295,0.2574201026923889,0.12833361881126987,0.46397600391967847,0,4.89959807362144e-4,3.4578176473165736,0.006281842408212205,1.2723021339143805e-4,2.0936819085328693e-4,2.939360502866066e-4
51557,OTH,ME,LD,MO,Y,N,03,OTHER,21,0,500598,1,1,0,3.8811412611284597,1,1.9866749422968752,9.833000368524157,0.08208390713191226,4.045890955641329,0.18880074480671877,0,0.0015904726807223074,2.2575595942355062,0,1.0182904358283065e-4,1.0182904358283065e-4,2.579669104098377e-4
35965,OTH,ME,LD,SO,Y,Y,03,OTHER,13,0,111706,1,0,0,2.6476574447379395,0,1.7800917558737661,0.4320867510079244,0.18690393438064784,0.007340469901292924,0.1889058807173641,0,0.0023077992492701238,2.155901570971778,0,1.8073126650910607e-4,2.363408869734464e-4,7.229250660364243e-4
8105,OTH,ME,LD,SO,Y,Y,03,OTHER,31,0,111706,1,0,0,0.7468229487970388,0,2.7383096853793956,62.54904380012338,0.08969771745835904,25.736458975940778,0.30623072177668104,0,0.008266502159161011,3.135595311536089,0.0013571869216533004,0,1.0857495373226403e-4,9.623689080814313e-5
1825,OTH,ME,LD,SO,Y,Y,03,OTHER,41,0,111706,1,0,0,1.7057534246575343,0,12.301369863013699,277.786301369863,0.136986301369863,114.29808219178082,0.9863013698630136,0,0.03616438356164384,13.495342465753424,0.07068493150684932,0,4.821917808219178e-4,2.904109589041096e-4
1000,OTH,ME,LD,SO,Y,Y,03,OTHER,42,0,111706,1,0,0,5.039,1,12.761,506.96,0.439,208.594,2.656,0,0.067,15.873,0.017,0,8.8e-4,8.3e-4
65522,OTH,ME,LD,MO,Y,N,03,OTHER,13,0,111706,1,6,1,2.8493635725405206,0,2.4825860016483015,8.180382161716675,0.19248496688135283,3.3251579622111658,0.537346234852416,0,0.001266750099203321,3.2249473459296114,0.012530142547541284,1.526204938799182e-4,3.205030371478282e-4,6.089557705808735e-4
9189,OTH,ME,LD,MO,Y,Y,03,OTHER,42,0,13960,1,2,0,3.1067580803134183,1,6.6328218522146045,55.170312329959735,0.15322668407878987,22.700402655348785,1.0787898574382413,0,0.007726629665904886,7.906409837849603,0.041571444117967135,0,5.441288497116117e-4,9.881379910762868e-4
1987,OTH,ME,LD,SO,Y,N,03,OTHER,43,0,13960,1,0,0,2.7679919476597887,0,15.242073477604428,255.138399597383,0.39607448414695523,104.97936587820836,1.101157523905385,0,0.03321590337191746,16.784096628082537,0.04479114242576749,0,0.0012078510317060896,2.516356316054353e-4
1100,OTH,ME,LD,SO,Y,Y,03,OTHER,43,0,13960,1,0,0,4.818181818181818,1,18.49909090909091,460.8727272727273,0.3190909090909091,189.63090909090909,2.076363636363636,0,0.06,20.939090909090908,0.04454545454545455,0,7.272727272727273e-4,9.545454545454546e-4
152580,CO2,ME,LD,MO,Y,N,03,COUNTY,21,0,175335,1,4,0,2.6552365971949143,0,2.403742299121772,3.5866299646087296,0.15486302267662866,1.5698256652248002,0.3352601913750164,0.09268580416830516,6.291781360597719e-4,2.9003932363350375,0.006527723161620134,4.2993839297417745e-5,4.915454187966968e-5,4.252195569537292e-4
1735,OTH,ME,LD,SO,Y,Y,03,OTHER,43,N,12385,1,0,0,6.897406340057637,1,17.869740634005765,292.19596541786746,0.11642651296829971,120.2270893371758,2.239769452449568,0,0.03804034582132565,20.22593659942363,0,0,0.0012853025936599423,0
9785,OTH,ME,LD,SO,Y,Y,03,OTHER,32,N,12385,1,0,0,3.252324987225345,1,6.761471640265713,51.90873786407767,0.19008686765457333,21.982013285641287,0.4901379662749106,3.360551865099642,0.007256004087889627,7.47378640776699,0.032089933571793565,1.0219724067450178e-4,2.687787429739397e-4,4.5477772100153296e-4
994,OTH,ME,LD,SO,Y,Y,03,OTHER,42,N,12385,1,0,0,3.2193158953722336,1,10.35814889336016,510.0201207243461,0,209.85311871227364,0.49295774647887325,0,0.06740442655935613,10.854124748490946,0.0030181086519114686,0,8.853118712273642e-4,7.545271629778672e-4
4609,OTH,ME,LD,SO,Y,N,03,OTHER,42,N,23206,1,0,0,1.693425905836407,0,4.833152527663268,109.99349099587764,0.07398568019093078,45.2579735300499,0.40637882403992187,0,0.015187676285528313,5.350618355391625,0.03710132349750488,0,6.509004122369278e-4,2.712085050987199e-4
18762,CO2,ME,LD,MO,Y,N,03,COUNTY,32,N,23206,1,3,0,2.835198806097431,0,3.4938705894893936,27.070781366592048,0.20221724762818463,11.122961304764951,0.7018974522971965,0,0.004104040081014817,4.408591834559215,0.010606545144440892,1.4017695341648012e-4,5.425860782432576e-4,5.010126852147959e-4
97605,OTH,ME,LD,MO,Y,N,03,OTHER,13,0,206409,1,4,0,2.456380308385841,0,1.991547564161672,5.271184877823882,0.14304595051483018,2.187480149582501,0.3616413093591517,0,0.0010757645612417396,2.5012653040315556,0.005030479995901849,1.8441678192715537e-4,1.8441678192715537e-4,6.227140003073614e-4
6935,OTH,ME,LD,SO,Y,Y,03,OTHER,41,0,206409,1,0,0,4.70310021629416,1,7.5811103100216295,73.10165825522711,0.7338139870223503,30.078442682047584,0.5328046142754146,0,0.009949531362653209,8.855659697188177,0.007930785868781542,0,4.325883201153569e-4,7.325162220620043e-4
10533,OTH,ME,LD,MO,Y,N,03,OTHER,31,0,206409,1,1,0,8.913320041773474,1,4.487800246843254,48.31852273806133,0.2253868793316244,20.050223108326215,0.3848855976454951,0,0.008354694768821799,5.166239437956897,0.06816671413652331,3.6077091047185037e-4,7.215418209437007e-4,0.0011041488654704263
6892,OTH,ME,LD,SO,Y,N,03,OTHER,22,0,206409,1,0,0,2.039175856065003,0,5.505803830528149,0,0.08676726639582125,0,0.6436448055716774,0,0.009576320371445153,6.249274521183981,0.0130586186883343,0,1.4509576320371445e-4,6.863029599535694e-4
38388,OTH,ME,LD,SO,Y,N,03,OTHER,13,0,206409,1,0,0,3.3894967177242887,1,3.5974783786599978,13.206210274043972,0.46022194435761177,5.4338334896321765,0.596748984057518,0,0.0025007814942169426,4.654814004376368,3.6469730123997083e-4,2.0136500989892677e-4,2.5346462436177974e-4,4.610815879962488e-4
24185,OTH,ME,LD,SO,Y,N,03,OTHER,31,0,206409,1,0,0,2.5344221624974157,0,1.944345668802977,57.47810626421335,0.16258011163944594,34.91808972503618,0.23245813520777342,1.2175728757494315,0.003225139549307422,2.3492660740128177,0.00988215836262146,1.9392185238784371e-4,1.9392185238784371e-4,4.560678106264213e-4
3993,OTH,ME,LD,SO,Y,N,03,OTHER,42,1,80364,1,0,0,0.20035061357375408,0,9.04382669671926,126.96218382168796,0.2867518156774355,45.07888805409466,1.730778863010268,0,0.016779363886801905,11.091409967443026,0.03005259203606311,0,4.5078888054094667e-4,0.0012221387427998997
4903,OTH,ME,LD,SO,Y,N,03,OTHER,42,1,80364,1,0,0,1.8764022027330205,0,7.354272894146441,103.3979196410361,0.61962064042423,42.54415663879258,0.8288802773811952,0,0.015296757087497451,8.818682439322863,0.01590862737099735,0,2.0395676116663266e-4,6.42463797674893e-4
8659,OTH,ME,LD,SO,Y,N,03,OTHER,31,1,80364,1,0,0,3.77075874812334,1,3.0120106247834624,58.54717634830812,0.17923547753782193,24.08984871232244,0.4401201062478346,0,0.007968587596720176,3.635639219309389,0.004273010740270239,4.388497517034299e-4,0.0012218500981637603,2.1711514031643375e-4
2771,OTH,ME,LD,SO,Y,Y,03,OTHER,42,1,46352,1,0,0,11.828942619992782,1,6.498736918080115,182.9520028870444,0.33381450739805124,75.27751714182605,1.6957776975821004,0,0.02381811620353663,8.836881992060627,0.3085528690003609,3.6088054853843375e-4,3.6088054853843375e-4,0.0017466618549260193
26285,OTH,ME,LD,SO,Y,N,03,OTHER,32,1,46352,1,0,0,1.8448164352292182,0,2.7717329275252043,19.40688605668632,0.1330036142286475,8.045653414494959,1.2261746243104432,0,0.003576184135438463,4.185390907361613,0.05447974129731786,3.804451207913259e-5,2.2826707247479552e-4,4.5653414494959104e-4
8937,OTH,ME,LD,SO,Y,N,03,OTHER,32,1,46352,1,0,0,5.8301443437395095,1,5.4905449255902425,56.78863153183395,0.15933758531945844,23.3714893140875,0.5403379210025736,0,0.011748909029875798,6.190220431912275,0,1.1189437171310283e-4,7.832606019917199e-4,4.061765693185633e-4
3919,OTH,ME,LD,SO,Y,N,03,OTHER,42,1,46352,1,0,0,2.345241132942077,0,5.072212299055882,129.3735646848686,0.027813217657565704,53.230671089563664,0.1913753508548099,0,0.01735136514416943,5.291400867568258,0,2.5516713447307985e-4,2.5516713447307985e-4,5.230926256698137e-4
5683,OTH,ME,LD,SO,Y,Y,03,OTHER,42,1,46352,1,0,0,2.1819461551997184,0,4.449410522611297,0.06246700686257259,0.04557452049973605,0,0.6449058595812072,0,0.011613584374450115,5.1404187928910785,5.278901988386416e-4,0,1.7596339961288053e-4,4.363892310399437e-4
4364,OTH,ME,LD,SO,Y,N,03,OTHER,31,0,272848,1,0,0,10.743583868011,1,7.396196150320806,116.45783684692942,0.504582951420715,47.88703024747937,1.5224564619615033,0,0.015582034830430797,9.46173235563703,0.0384967919340055,0,8.593033913840513e-4,0.0015811182401466546
2859,OTH,ME,LD,SO,Y,Y,03,OTHER,32,0,272848,1,0,0,4.90066456803078,1,3.8723329835606854,177.32144106330884,0.16789087093389296,72.96047569080098,0.5323539699195523,0,0.02448408534452606,4.617348723329836,0.04477089891570479,0,3.497726477789437e-4,4.651976215459951e-4
170799,OTH,ME,LD,MO,Y,N,03,OTHER,12,0,272848,1,9,0,4.146915380066628,1,2.8666092892815533,0.4621631274187788,0.17524107284000492,0.3762082916176324,0.27386577204784573,0,6.323222032915884e-4,3.3202711959671896,0.004555061797785701,1.605981299656321e-4,3.883512198549172e-4,5.057406659289575e-4
93095,OTH,ME,LD,MO,Y,Y,03,OTHER,13,0,272848,1,2,0,1.8004189269026263,0,1.8678554165100167,5.6465116279069765,0.10186368763091466,2.3546162522154788,0.21239593963155917,0,8.808206670605296e-4,2.1821150437724905,0,2.2611311026370911e-4,2.2611311026370911e-4,3.177399430689081e-4
4173,CD1,ME,LD,SO,Y,N,03,COUNTY SUBDIVISION,32,1,36288,1,0,0,6.320632638389648,1,10.355379822669542,121.48574167265755,0.29043853342918763,49.98658039779535,0.6158638868919243,0,0.01653486700215672,11.383896477354421,0.12221423436376708,2.3963575365444525e-4,2.3963575365444525e-4,0.0013179966450994488
385410,CO1,ME,LD,MO,Y,Y,03,COUNTY,11,0,394545,1,13,0,4.702859292701279,1,6.346477776912898,0.386577929996627,0.14831218702161333,0.21176150073947225,0.2877636802366311,0.01616719856775901,3.6324952647829586e-4,6.833831504112504,0.05127785994136115,2.0043589943177396e-4,2.8138865104693705e-4,5.31330271658753e-4
9438,OTH,ME,LD,SO,Y,N,03,OTHER,31,1,44198,1,0,0,4.209366391184573,1,2.8937274846365755,53.714770078406445,0.23882178427632972,22.10150455605001,0.37984742530197074,0,0.007840644204280567,3.6746132655223565,0.1622165713074804,2.1190930281839374e-4,9.419368510277602e-4,3.115066751430388e-4
14374,OTH,ME,LD,MO,Y,N,03,OTHER,31,1,44198,1,2,0,4.317517740364547,1,3.6249478224572145,94.20460553777654,0.1896479755113399,29.70105746486712,0.38214832336162513,2.0139140114094896,0.005704744677890636,4.254556838736608,0.05781271740642827,5.301238347015445e-4,0.001115208014470572,5.287324335605955e-4
3121,OTH,ME,LD,SO,Y,Y,03,OTHER,31,1,44198,1,0,0,4.485741749439282,1,7.233258570970842,162.4351169496956,0.0067286126241589235,66.83562960589555,0.7401473886574815,0,0.021787888497276513,8.134572252483178,0.1544376802306953,0,8.81127843639859e-4,8.170458186478692e-4
4833,CD1,ME,LD,SO,Y,N,03,COUNTY SUBDIVISION,32,1,44198,1,0,0,3.919097868818539,1,6.5934202358783365,104.89551003517484,0.3200910407614318,43.16035588661287,0.8264018208152286,0,0.013656114214773432,7.844609973101593,0.10469687564659631,0,3.3105731429753776e-4,5.276225946617008e-4
2041,OTH,ME,LD,SO,Y,Y,03,OTHER,42,1,36781,1,0,0,1.9358157765801078,0,7.400293973542381,248.38804507594315,0.028417442430181284,102.20186183243509,0.349828515433611,0,0.03233708966193043,7.8167564919157275,0.03821656050955414,3.919647231749143e-4,3.919647231749143e-4,2.449779519843214e-4
21395,OTH,ME,LD,MO,Y,Y,03,OTHER,32,1,36781,1,1,0,5.244496377658331,1,6.8220144893666745,64.61205889226454,0.26669782659499885,38.545361065669546,0.6225753680766534,1.3437251694321104,0.0034120121523720497,7.781210563215705,0.0699228791773779,1.752745968684272e-4,1.752745968684272e-4,0.0011614863285814444
2260,OTH,ME,LD,SO,Y,N,03,OTHER,42,1,36781,1,0,0,1.334513274336283,0,7.217256637168141,224.31858407079645,0.1672566371681416,92.29823008849557,0.6845132743362832,0,0.032300884955752215,8.073008849557523,0.003982300884955752,3.5398230088495576e-4,5.973451327433628e-4,0
40446,CO1,ME,LD,MO,Y,Y,03,COUNTY,32,N,40907,1,2,1,1.7843049992582702,0,3.091776689907531,15.006675567423231,0.05933837709538644,5.775453691341542,0.3679473866389754,0.00988972951589774,0.0017059783414923601,3.554319339366068,0.035256885724175444,7.417297136923305e-5,1.7307026652821047e-4,4.0795134253078177e-4
6900,CD1,ME,LD,SO,Y,Y,03,COUNTY SUBDIVISION,31,1,47430,1,0,0,3.512608695652174,1,3.8728985507246376,73.476376811594207,0.1636231884057971,30.234782608695653,0.5379710144927536,0.2514492753623188,0.011014492753623189,4.671449275362319,0.09695652173913044,0,6.666666666666666e-4,4.3478260869565214e-5
23432,OTH,ME,LD,MO,Y,N,03,OTHER,42,1,47430,1,2,0,3.087871287128713,1,3.210139979515193,21.635370433595085,0.1846620006828269,8.902099692727894,0.5862922499146467,0,0.0032434277910549677,4.017497439399112,0.03640320928644589,7.681802663024923e-5,3.9475930351655857e-4,3.4994878798224645e-4
17125,OTH,ME,LD,MO,Y,N,03,OTHER,41,1,47430,1,1,0,6.791883211678832,1,2.972905109489051,29.617226277372264,0.19042335766423357,12.191824817518247,0.6731094890510949,0,0.004321167883211679,4.3546861313868614,0.5182481751824818,1.751824817518248e-4,5.068613138686131e-4,7.824817518248176e-4
15134,OTH,ME,LD,SO,Y,N,03,OTHER,32,1,34917,1,0,0,8.054711246200608,1,3.19730408352055,33.49808378485529,0.16492665521342673,13.783137306726577,0.3726047310691159,0,0.005087881591119334,3.7573014404651777,0.02246597066208537,6.60763843002511e-5,6.60763843002511e-5,6.197964847363553e-4
27681,CO1,ME,LD,MO,Y,N,03,COUNTY,32,1,28555,1,1,0,5.0868465734619415,1,3.2890791517647484,18.329792998807847,0.24193490119576605,7.554134604963694,0.2289657165564828,0,0.0029261948629023516,3.791951157833893,0.03197138831689607,1.4450345001986922e-4,4.15447418807124e-4,4.887829196922076e-4
5110,OTH,ME,LD,SO,Y,N,03,OTHER,42,0,34742,1,0,0,6.285127201565558,1,4.506849315068493,99.20939334637964,0.3917808219178082,40.82074363992172,0.7690802348336595,0,0.01487279843444227,5.704500978473582,0.03679060665362035,1.761252446183953e-4,3.522504892367906e-4,0.001407045009784736
5234,OTH,ME,LD,SO,Y,Y,03,OTHER,42,0,34742,1,0,0,4.203286205578907,1,5.675200611387084,96.98509743981658,0.32021398547955676,39.873901413832634,0.8840275124188002,0,0.012609858616736722,6.894535727932747,0.015093618647306076,0,1.9105846388995032e-4,2.483760030569354e-4
155,OTH,NO,LD,SO,Y,N,03,OTHER,43,0,8729,1,0,0,3.935483870967742,1,29.903225806451612,0,0.5548387096774193,0,0.9806451612903225,0,0.4258064516129032,32.038709677419355,0.6,0,0.001935483870967742,0
562,OTH,ME,LD,SO,Y,N,03,OTHER,43,0,8729,1,0,0,1.597864768683274,0,19.044483985765126,0,0.597864768683274,0,2.0320284697508897,0,0.11743772241992882,21.67437722419929,0,0,0.0011209964412811388,3.5587188612099647e-4
1085,OTH,ME,LD,SO,Y,N,03,OTHER,42,0,8729,1,0,0,3.016589861751152,1,9.109677419354838,467.2442396313364,0.03317972350230415,192.252534562212,1.1797235023041475,0,0.06359447004608294,10.32258064516129,0,7.649769585253456e-4,0.00152073732718894,5.806451612903225e-4
4187,OTH,ME,LD,SO,Y,N,03,OTHER,42,0,8729,1,0,0,2.9988058275614997,0,8.563171721996657,121.0795318844041,0.05803678051110581,49.81944112729878,1.0255552901839025,0.10986386434201098,0.015763076188201577,9.651540482445665,0.004776689754000477,2.10174349176021e-4,2.10174349176021e-4,7.953188440410796e-4
1551,OTH,ME,LD,SO,Y,N,03,OTHER,42,0,8729,1,0,0,12.37846550612508,1,10.44100580270793,326.86009026434556,0.09671179883945841,134.49000644745325,3.114119922630561,0,0.0425531914893617,13.654416505480336,0.0025789813023855577,0,5.673758865248227e-4,0.0011283043197936814
1766,OTH,ME,LD,SO,Y,Y,03,OTHER,42,0,8729,1,0,0,6.486409966024915,1,12.316534541336353,287.0668176670442,0.3029445073612684,118.11664779161949,2.8335220838052093,0,0.04020385050962627,15.649490373725934,0.19648924122310304,0,0.0012061155152887882,2.8312570781426955e-4
7783,OTH,ME,LD,MO,Y,N,03,OTHER,31,0,20525,1,1,0,8.51882307593473,1,5.404471283566748,65.20095079018374,0.17152768855197226,26.840806886804575,0.7008865476037518,0,0.010150327637157909,6.297700115636644,0.020814595914171913,2.5697031992804833e-4,6.424257998201208e-4,5.58910445843505e-4
1790,OTH,ME,LD,SO,Y,Y,03,OTHER,42,0,20525,1,0,0,1.958100558659218,0,4.846927374301676,283.2659217877095,0.054748603351955305,116.53296089385475,0.746927374301676,0.2558659217877095,0.03687150837988827,5.648603351955307,0,0,3.072625698324023e-4,3.9106145251396646e-4
3888,OTH,ME,LD,SO,Y,N,03,OTHER,42,0,20525,1,0,0,2.507716049382716,0,6.906635802469136,130.3909465020576,0.12474279835390946,53.650720164609055,0.47093621399176955,0,0.01748971193415638,7.5074588477366255,0.0051440329218107,2.57201646090535e-4,5.1440329218107e-4,5.015432098765432e-4
1494,OTH,ME,LD,SO,Y,Y,03,OTHER,42,1,32730,1,0,0,2.0535475234270417,0,11.941097724230254,339.330655957162,0,139.6211512717537,2.9457831325301207,0,0.04484605087014726,14.886880856760374,0,0,0.0014056224899598394,4.350736278447122e-4
30477,OTH,ME,LD,MO,Y,Y,03,OTHER,32,1,32730,1,3,0,3.565114676641402,1,4.822489090133543,17.74682547494832,0.20907569642681367,6.908061817107983,0.638743970863274,0,0.002723365160612921,5.707582767332743,0.03727400990911179,2.257440036749024e-4,4.4295698395511367e-4,6.194835449683367e-4
1219,OTH,ME,LD,SO,Y,Y,03,OTHER,42,1,32730,1,0,0,5.716160787530763,1,19.169811320754718,415.8818703855619,0.08285479901558655,171.11894995898277,2.0311730926989338,0,0.054142739950779326,21.292863002461033,0.009023789991796555,0,8.203445447087777e-4,0.001542247744052502
6654,OTH,ME,LD,MO,Y,N,03,OTHER,31,N,16731,1,1,0,3.235347159603246,1,4.691163210099188,76.1887586414187,0.1304478509167418,31.348662458671477,1.47580402765254,0,0.010069131349564171,6.30297565374211,0.005560565073639916,1.5028554253080853e-4,8.085362188157499e-4,4.433423504658852e-4
1385,OTH,ME,LD,SO,Y,N,03,OTHER,42,N,16731,1,0,0,3.23971119133574,1,8.623104693140794,45.48736462093863,0.09025270758122744,10.830324909747292,1.2469314079422382,0.8664259927797834,0.047653429602888084,9.962454873646209,0.0021660649819494585,0,6.137184115523465e-4,6.137184115523465e-4
25087,OTH,ME,LD,MO,Y,N,03,OTHER,32,1,38573,1,1,0,4.16486626539642,1,4.118427871008889,55.81655837684857,0.13879698648702515,33.51891417865827,0.3102802248176346,1.1720811575716505,0.0031490413361501975,4.572687049069239,0.0051819667556901984,1.5346593853390203e-4,3.4280703153027463e-4,6.110734643440826e-4
1617,OTH,ME,LD,SO,Y,N,03,OTHER,42,1,38573,1,0,0,5.40878169449598,1,7.890538033395177,314.439084724799,0.030303030303030304,219.56709956709958,1.1156462585034013,0,0.04081632653061224,9.042671614100186,0.006184291898577613,0,4.6382189239332097e-4,6.184291898577613e-4
1192,OTH,ME,LD,SO,Y,N,03,OTHER,42,1,38573,1,0,0,2.773489932885906,0,23.488255033557046,425.3020134228188,0.07885906040268456,174.99496644295303,3.5411073825503356,0,0.05536912751677853,27.121644295302012,0.013422818791946308,0,8.389261744966443e-4,0.0012583892617449664
2141,OTH,ME,LD,SO,Y,Y,03,OTHER,42,1,38573,1,0,0,6.80056048575432,1,6.702475478748249,0,0.2638953759925269,0,0.2905184493227464,0,0.030826716487622606,7.256889304063522,0,0,3.970107426436245e-4,4.670714619336759e-5
44595,CD1,ME,LD,SO,Y,N,03,COUNTY SUBDIVISION,13,0,188792,1,0,0,3.7281758044623836,1,2.413790783720148,11.36809059311582,0.1431999103038457,4.677519901334231,0.2704563291848862,0,0.001524834622715551,2.8343312030496692,0.006884179840789326,1.121201928467317e-4,1.5696826998542438e-4,1.8118623164031843e-4
141306,CO2,ME,LD,MO,Y,N,03,COUNTY,13,0,188792,1,3,0,1.6317495364669583,0,1.60105727994565,3.6487127227435496,0.0825159582749494,1.5130850777744753,0.15070839171726608,0,5.590703862539453e-4,1.8345859340721555,3.0430413429012213e-4,1.3445996631424002e-4,1.3445996631424002e-4,2.3445572021004064e-4
